user_id,scheme_name,gender,age,marital_status,state,area_of_residence,social_category,minority_status,disability_status,bpl_category,is_student,employment_status,occupation,income_annum,single_parent_child,risk_score
42069,National Health Mission,Female,22,Unmarried,Kerala,Urban,SC,Yes,Yes,APL,No,Employed,Labourer,279115,Yes,0.7019672491748744
68110,Stand-Up India,Male,24,Unmarried,Tamil Nadu,Urban,ST,Yes,No,APL,No,Self Employed,Doctor,207499,Yes,0.6561080618076637
37337,PMGDISHA,Other,42,Divorced,Rajasthan,Rural,OBC,No,Yes,APL,No,Unemployed,Labourer,1336292,Yes,0.7616234312200212
65026,Stand-Up India,Male,55,Married,Kerala,Urban,SC,Yes,Yes,APL,No,Self Employed,Private Sector Worker,1073357,No,0.8118230948530466
56858,Ujjwala Yojana,Female,30,Unmarried,Kerala,Urban,SC,No,Yes,BPL,Yes,Self Employed,Student,141062,Yes,0.9910516188624489
98946,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,35,Divorced,Rajasthan,Urban,OBC,Yes,No,APL,No,Unemployed,Auto Driver,1612870,Yes,0.6260996398667245
10408,National Health Mission,Other,20,Widow,Bihar,Urban,SC,Yes,Yes,BPL,No,Government Employed,Private Sector Worker,85630,No,1.0
40772,Ujjwala Yojana,Female,28,Widow,Kerala,Rural,General,No,No,BPL,No,Government Employed,Teacher,14373,No,0.8922227032102691
32977,Van Dhan Yojana,Female,40,Widow,Bihar,Rural,ST,No,Yes,BPL,No,Unemployed,Private Sector Worker,137221,Yes,1.0
53093,Maternity Benefit,Female,18,Married,Maharashtra,Rural,General,No,No,APL,No,Unemployed,Labourer,1247673,No,0.43775629603131744
59122,Atal Pension Yojana,Female,25,Widow,Bihar,Urban,SC,No,No,APL,No,Self Employed,Labourer,1333547,No,0.7384612773998338
41868,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,34,Unmarried,Andhra Pradesh,Urban,ST,Yes,Yes,APL,No,Unemployed,Labourer,1257715,No,0.849662156897086
31335,PM-KISAN,Other,42,Widow,Tamil Nadu,Rural,SC,Yes,Yes,APL,No,Self Employed,Farmer,676151,Yes,1.0
95343,Ayushman Bharat (PM-JAY),Male,20,Divorced,Karnataka,Urban,SC,Yes,Yes,BPL,No,Self Employed,Software Engineer,133805,No,1.0
70530,Pradhan Mantri Mudra Yojana,Female,29,Widow,Uttar Pradesh,Rural,SC,No,Yes,APL,No,Self Employed,Self Employed,503038,Yes,0.8724653868798287
56131,Ujjwala Yojana,Female,27,Married,Karnataka,Rural,ST,Yes,No,BPL,No,Unemployed,Private Sector Worker,99126,No,0.8781236331891424
43978,Stand-Up India,Female,55,Unmarried,Tamil Nadu,Rural,OBC,Yes,Yes,BPL,No,Self Employed,Self Employed,145779,Yes,1.0
87594,Ayushman Bharat (PM-JAY),Female,21,Divorced,Tamil Nadu,Urban,General,Yes,Yes,BPL,Yes,Employed,Student,122249,No,0.8452137980706254
53559,PMGDISHA,Other,34,Unmarried,Bihar,Rural,General,No,No,APL,No,Unemployed,Private Sector Worker,1725974,No,0.5337322355999752
50756,Small Business Loan,Male,49,Unmarried,Karnataka,Urban,ST,Yes,No,BPL,No,Self Employed,Shopkeeper,83117,Yes,1.0
68926,Atal Pension Yojana,Male,23,Widow,Andhra Pradesh,Urban,SC,No,Yes,BPL,No,Private Employed,Labourer,125147,Yes,1.0
17259,Student Scholarship,Male,18,Unmarried,Telangana,Urban,SC,Yes,No,BPL,Yes,Unemployed,Student,88786,No,1.0
90672,Pradhan Mantri Awas Yojana (Rural),Other,28,Widow,Uttar Pradesh,Rural,ST,No,Yes,BPL,No,Government Employed,Private Sector Worker,111472,Yes,1.0
57122,Stand-Up India,Female,41,Unmarried,Uttar Pradesh,Rural,SC,No,No,APL,No,Self Employed,Self Employed,1943765,No,0.5915841713032725
60952,Atal Pension Yojana,Female,35,Widow,Maharashtra,Rural,SC,Yes,Yes,APL,No,Employed,Labourer,1906811,Yes,1.0
54245,Ayushman Bharat (PM-JAY),Female,32,Married,Tamil Nadu,Urban,ST,No,Yes,BPL,No,Unemployed,Doctor,65254,Yes,1.0
64758,National Fellowship for OBC Students,Male,25,Widow,Tamil Nadu,Rural,OBC,No,Yes,APL,Yes,Unemployed,Student,585506,No,0.7745976962596756
69731,Janani Suraksha Yojana,Female,36,Married,Uttar Pradesh,Rural,General,Yes,Yes,BPL,No,Employed,Software Engineer,53680,Yes,1.0
93450,Student Scholarship,Other,19,Widow,Bihar,Urban,General,Yes,No,BPL,Yes,Unemployed,Student,52103,Yes,1.0
73679,Pradhan Mantri Mudra Yojana,Other,23,Divorced,Karnataka,Rural,OBC,Yes,Yes,APL,No,Self Employed,Auto Driver,971506,Yes,0.8012903463416754
37905,Atal Pension Yojana,Male,37,Widow,Delhi,Urban,SC,No,Yes,APL,No,Government Employed,Labourer,643121,Yes,1.0
20880,Skill India Mission,Male,20,Married,Tamil Nadu,Urban,OBC,No,No,APL,No,Self Employed,Student,1852673,Yes,0.6461052894718121
39659,Maternity Benefit,Female,28,Married,Maharashtra,Rural,General,No,Yes,APL,No,Unemployed,Shopkeeper,1706533,No,0.7451348783134306
11739,Post Matric Scholarship for SC Students,Other,22,Widow,Uttar Pradesh,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,849980,Yes,1.0
33702,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,36,Widow,Kerala,Urban,SC,Yes,Yes,BPL,No,Private Employed,Farmer,19921,Yes,1.0
43062,Van Dhan Yojana,Male,40,Widow,Kerala,Rural,ST,No,Yes,BPL,No,Private Employed,Farmer,110184,No,1.0
13451,Skill India Mission,Female,19,Widow,Rajasthan,Rural,General,No,Yes,APL,No,Self Employed,Student,1481399,Yes,0.7653453139915771
79911,National Health Mission,Other,43,Divorced,Delhi,Urban,ST,Yes,Yes,BPL,No,Self Employed,Farmer,120654,Yes,1.0
14620,Ayushman Bharat (PM-JAY),Male,56,Unmarried,Rajasthan,Urban,SC,Yes,No,BPL,No,Self Employed,Doctor,139319,No,0.7535116702729426
25515,Student Scholarship,Male,25,Divorced,Telangana,Urban,OBC,Yes,Yes,APL,Yes,Unemployed,Student,1159582,Yes,0.5714376622987574
51106,Agri-Clinics and Agri-Business Centres,Male,27,Unmarried,Maharashtra,Rural,SC,No,No,BPL,No,Self Employed,Unemployed,53909,No,1.0
69121,Farmer Support,Male,19,Unmarried,Kerala,Rural,General,Yes,No,APL,No,Self Employed,Farmer,1593765,No,0.5595873090234605
41167,Atal Pension Yojana,Male,22,Unmarried,Bihar,Urban,SC,Yes,No,APL,No,Government Employed,Labourer,828551,Yes,0.7415261365663972
55469,Farmer Support,Female,54,Widow,Uttar Pradesh,Rural,ST,No,No,BPL,No,Self Employed,Farmer,37317,No,0.9117031632009626
13215,National Fellowship for OBC Students,Male,30,Widow,Rajasthan,Urban,OBC,No,No,APL,Yes,Unemployed,Student,374057,Yes,0.815777640823808
46352,Old Age Pension,Female,80,Divorced,Telangana,Urban,OBC,Yes,No,BPL,No,Unemployed,None,98629,No,0.735057631237321
24660,PMGDISHA,Male,19,Unmarried,Andhra Pradesh,Rural,ST,No,Yes,BPL,No,Private Employed,Engineer,85844,No,0.9738838451296605
80105,Atal Pension Yojana,Male,35,Unmarried,Andhra Pradesh,Rural,ST,Yes,No,APL,No,Private Employed,Shopkeeper,1364053,No,0.6907727969125321
79476,Janani Suraksha Yojana,Female,23,Married,Karnataka,Urban,ST,Yes,Yes,BPL,No,Government Employed,Software Engineer,104877,No,1.0
31071,Pradhan Mantri Awas Yojana (Rural),Other,31,Widow,Andhra Pradesh,Rural,General,Yes,Yes,BPL,No,Government Employed,Unemployed,86885,No,0.9214808189696468
60312,Atal Pension Yojana,Female,22,Widow,Bihar,Urban,SC,Yes,Yes,APL,No,Self Employed,Auto Driver,1429264,No,0.8886245336764211
19888,National Fellowship for OBC Students,Male,21,Widow,Bihar,Rural,OBC,No,No,APL,Yes,Unemployed,Student,1239954,Yes,0.7581045334623051
18235,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,31,Unmarried,Andhra Pradesh,Urban,OBC,Yes,No,APL,No,Unemployed,Farmer,1040461,Yes,0.5670161459094804
41411,Farmer Support,Male,53,Unmarried,Bihar,Rural,SC,Yes,No,BPL,No,Self Employed,Farmer,41667,Yes,1.0
38657,Atal Pension Yojana,Male,20,Married,Karnataka,Urban,General,Yes,Yes,APL,No,Unemployed,Shopkeeper,640943,Yes,0.8193112216271178
11630,Pradhan Mantri Mudra Yojana,Male,59,Divorced,Uttar Pradesh,Rural,OBC,No,Yes,APL,No,Self Employed,Shopkeeper,1603113,No,0.6386586116916404
92127,Post Matric Scholarship for SC Students,Male,17,Unmarried,Rajasthan,Urban,SC,Yes,Yes,BPL,Yes,Unemployed,Student,61031,Yes,1.0
93758,Small Business Loan,Female,59,Widow,Kerala,Urban,ST,Yes,Yes,BPL,No,Self Employed,Self Employed,146268,Yes,1.0
95478,Post Matric Scholarship for SC Students,Other,24,Unmarried,Kerala,Rural,SC,No,No,APL,Yes,Unemployed,Student,215845,Yes,0.7047465386682006
63951,Small Business Loan,Other,28,Divorced,Andhra Pradesh,Rural,SC,Yes,Yes,APL,No,Self Employed,Self Employed,1757752,No,0.6971969347392005
80169,Maternity Benefit,Female,33,Married,Telangana,Urban,OBC,Yes,No,APL,No,Government Employed,Software Engineer,1148972,No,0.5825407606538335
10542,Maternity Benefit,Female,27,Married,Delhi,Rural,SC,Yes,No,APL,No,Private Employed,Engineer,1582332,Yes,0.9078428795243714
24691,Old Age Pension,Female,67,Divorced,Delhi,Rural,General,Yes,No,BPL,No,Unemployed,None,40987,Yes,1.0
16398,Small Business Loan,Female,30,Divorced,Uttar Pradesh,Urban,OBC,No,Yes,BPL,No,Self Employed,Shopkeeper,106149,Yes,0.9504638100066449
81458,Farmer Support,Male,55,Married,Uttar Pradesh,Rural,SC,No,Yes,APL,No,Self Employed,Farmer,1325649,No,0.8048602544079395
60176,Van Dhan Yojana,Other,41,Divorced,Karnataka,Rural,ST,Yes,No,BPL,No,Self Employed,Shopkeeper,14482,No,0.8124504536411353
96348,PM-KISAN,Female,50,Widow,Andhra Pradesh,Rural,OBC,No,No,BPL,No,Self Employed,Farmer,10882,No,0.9044731445526758
17052,Sukanya Samriddhi Yojana,Female,4,Unmarried,Maharashtra,Urban,ST,No,Yes,BPL,No,Employed,None,140081,No,0.8488866548269074
38600,Maternity Benefit,Female,39,Married,Andhra Pradesh,Rural,SC,Yes,Yes,BPL,No,Unemployed,Shopkeeper,84301,No,1.0
82838,Janani Suraksha Yojana,Female,29,Married,Telangana,Urban,SC,Yes,Yes,BPL,No,Employed,Farmer,133157,Yes,0.9783796790217977
88738,Sukanya Samriddhi Yojana,Female,4,Unmarried,Bihar,Urban,General,Yes,Yes,BPL,No,Unemployed,None,104507,No,0.9218994001749871
96406,Farmer Support,Male,20,Unmarried,Maharashtra,Rural,ST,Yes,No,BPL,No,Self Employed,Farmer,14398,Yes,0.8987019124687754
44572,National Health Mission,Male,34,Divorced,Delhi,Rural,OBC,No,Yes,BPL,No,Employed,Engineer,61126,Yes,1.0
41665,Agri-Clinics and Agri-Business Centres,Other,31,Widow,Delhi,Rural,SC,Yes,Yes,APL,No,Self Employed,Student,320080,No,0.9068358847966927
18140,Janani Suraksha Yojana,Female,23,Married,Kerala,Urban,General,Yes,Yes,BPL,No,Self Employed,Private Sector Worker,31322,No,1.0
29863,Farmer Support,Male,51,Married,Rajasthan,Rural,ST,Yes,No,APL,No,Self Employed,Farmer,1495153,No,0.8099478598180972
74306,Post Matric Scholarship for SC Students,Male,23,Divorced,Andhra Pradesh,Urban,SC,No,Yes,APL,Yes,Unemployed,Student,868789,Yes,0.865309661306143
25739,Van Dhan Yojana,Female,43,Divorced,Andhra Pradesh,Rural,ST,Yes,No,APL,No,Private Employed,Doctor,157546,No,0.5800564296222372
71787,Pradhan Mantri Mudra Yojana,Other,40,Unmarried,Karnataka,Rural,SC,No,Yes,BPL,No,Self Employed,Shopkeeper,126034,No,0.7319060181082063
57697,Maternity Benefit,Female,36,Married,Telangana,Urban,General,No,No,BPL,No,Employed,Teacher,47679,Yes,0.7394168000662732
53431,Janani Suraksha Yojana,Female,40,Married,Tamil Nadu,Urban,ST,Yes,Yes,BPL,No,Self Employed,Private Sector Worker,22049,Yes,1.0
76490,Van Dhan Yojana,Other,23,Divorced,Karnataka,Rural,ST,No,Yes,APL,No,Self Employed,Self Employed,442213,Yes,0.9243526925039821
97736,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,19,Married,Rajasthan,Rural,OBC,No,Yes,APL,No,Unemployed,Farmer,1456659,Yes,0.7192034050931562
71860,Old Age Pension,Other,65,Widow,Tamil Nadu,Urban,SC,Yes,Yes,BPL,No,Unemployed,None,130373,Yes,1.0
12002,Post Matric Scholarship for SC Students,Male,22,Unmarried,Karnataka,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,1933317,No,0.778431340974962
58847,Old Age Pension,Male,72,Widow,Tamil Nadu,Urban,SC,No,Yes,BPL,No,Unemployed,None,136636,No,0.8503746935461972
96456,Ayushman Bharat (PM-JAY),Other,48,Divorced,Telangana,Urban,General,Yes,No,BPL,No,Unemployed,Doctor,102517,No,0.795887816410129
72200,Van Dhan Yojana,Other,33,Divorced,Rajasthan,Rural,ST,Yes,No,APL,No,Government Employed,Labourer,856578,Yes,0.637094519527327
74357,Old Age Pension,Other,89,Divorced,Bihar,Urban,SC,No,No,BPL,No,Unemployed,None,18632,Yes,0.9706103090849596
37375,Small Business Loan,Other,18,Widow,Uttar Pradesh,Rural,SC,Yes,No,BPL,No,Self Employed,Self Employed,66212,No,0.8830893425247622
83523,PM-KISAN,Other,25,Divorced,Kerala,Rural,General,Yes,No,BPL,No,Self Employed,Farmer,149029,No,0.7896038817907032
84602,Sukanya Samriddhi Yojana,Female,4,Unmarried,Rajasthan,Rural,SC,No,No,APL,No,Unemployed,None,851322,No,0.6539331067926903
19726,Atal Pension Yojana,Other,22,Divorced,Telangana,Urban,SC,No,Yes,APL,No,Government Employed,Farmer,1964617,No,0.856393934563779
59425,Post Matric Scholarship for SC Students,Male,17,Unmarried,Andhra Pradesh,Urban,SC,Yes,No,APL,Yes,Unemployed,Student,1374192,Yes,0.7223189832616577
65993,Maternity Benefit,Female,33,Married,Uttar Pradesh,Urban,ST,Yes,Yes,APL,No,Self Employed,Doctor,1466450,No,0.8957852051338111
48376,Start-up Village Entrepreneurship Programme,Other,50,Unmarried,Maharashtra,Rural,ST,Yes,No,BPL,No,Self Employed,Engineer,130757,Yes,0.8219393984519576
83162,Skill India Mission,Other,23,Married,Delhi,Urban,General,No,Yes,BPL,No,Private Employed,Unemployed,114249,No,0.867059538962682
51910,Small Business Loan,Female,54,Divorced,Tamil Nadu,Rural,General,Yes,Yes,BPL,No,Self Employed,Self Employed,83864,Yes,1.0
52071,Ayushman Bharat (PM-JAY),Other,41,Married,Delhi,Urban,SC,No,No,BPL,No,Unemployed,Farmer,100054,Yes,0.9751709654430445
69616,Old Age Pension,Male,82,Unmarried,Tamil Nadu,Rural,ST,Yes,Yes,BPL,No,Unemployed,None,107215,Yes,1.0
87698,Pradhan Mantri Awas Yojana (Rural),Male,42,Divorced,Tamil Nadu,Rural,OBC,Yes,Yes,BPL,No,Employed,Engineer,96176,No,0.821202719447774
63853,Sukanya Samriddhi Yojana,Female,10,Unmarried,Bihar,Urban,OBC,No,No,APL,No,Self Employed,None,872364,No,0.6516039976961356
54074,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,33,Widow,Uttar Pradesh,Rural,ST,No,No,APL,No,Self Employed,Labourer,873518,Yes,0.9184782831468571
21165,Sukanya Samriddhi Yojana,Female,9,Unmarried,Telangana,Urban,OBC,No,Yes,BPL,No,Employed,None,44567,Yes,1.0
45023,Pradhan Mantri Awas Yojana (Rural),Other,30,Divorced,Delhi,Rural,SC,Yes,Yes,BPL,Yes,Government Employed,Student,121171,No,0.8649484011481849
16253,Student Scholarship,Male,18,Widow,Rajasthan,Rural,General,No,No,APL,Yes,Unemployed,Student,574373,Yes,0.8202880098590088
15019,Pradhan Mantri Gramin Awaas Yojana,Female,46,Divorced,Karnataka,Rural,OBC,No,No,BPL,No,Government Employed,Self Employed,94832,No,0.5998783757958146
33170,Atal Pension Yojana,Other,24,Divorced,Karnataka,Urban,OBC,No,Yes,APL,No,Private Employed,Shopkeeper,331722,No,0.7036843036093805
17778,Start-up Village Entrepreneurship Programme,Other,59,Widow,Maharashtra,Rural,ST,No,Yes,BPL,No,Self Employed,Unemployed,116483,No,1.0
40749,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,35,Divorced,Kerala,Rural,ST,No,No,BPL,No,Employed,Shopkeeper,145059,Yes,0.7255182049870974
91929,Maternity Benefit,Female,35,Married,Delhi,Rural,ST,Yes,Yes,APL,No,Employed,Private Sector Worker,1527080,Yes,0.9081379250510182
96992,Sukanya Samriddhi Yojana,Female,3,Unmarried,Delhi,Rural,OBC,No,Yes,APL,No,Private Employed,None,390265,No,0.6977196196530884
72459,Ayushman Bharat (PM-JAY),Other,24,Divorced,Andhra Pradesh,Urban,General,Yes,Yes,BPL,No,Private Employed,Self Employed,30641,No,0.9430199618060605
52328,Start-up Village Entrepreneurship Programme,Other,29,Widow,Tamil Nadu,Rural,SC,No,No,APL,No,Self Employed,Self Employed,337970,No,0.7908446487205719
69531,Start-up Village Entrepreneurship Programme,Other,59,Divorced,Delhi,Rural,General,Yes,Yes,APL,No,Self Employed,Labourer,739068,No,0.6237921465146953
73013,Old Age Pension,Other,62,Married,Telangana,Rural,General,No,No,BPL,No,Unemployed,None,39611,No,0.7368712783739021
63260,Stand-Up India,Female,59,Unmarried,Uttar Pradesh,Urban,ST,Yes,No,BPL,No,Self Employed,Doctor,23639,No,0.9943511504779468
97836,National Fellowship for OBC Students,Female,26,Unmarried,Rajasthan,Rural,OBC,No,Yes,APL,Yes,Unemployed,Student,1449915,No,0.5850341054426758
34282,National Health Mission,Male,41,Unmarried,Telangana,Rural,ST,Yes,Yes,APL,No,Unemployed,Doctor,831105,Yes,0.9461916397857099
41356,Stand-Up India,Female,35,Unmarried,Rajasthan,Urban,ST,Yes,Yes,BPL,No,Self Employed,Farmer,80532,Yes,1.0
54825,Ayushman Bharat (PM-JAY),Male,40,Divorced,Kerala,Urban,General,No,No,BPL,No,Employed,Private Sector Worker,40838,No,0.7107934665104401
53338,Pradhan Mantri Mudra Yojana,Female,31,Divorced,Bihar,Urban,General,Yes,Yes,APL,No,Self Employed,Shopkeeper,1049582,No,0.6585096206007781
78960,Janani Suraksha Yojana,Female,38,Married,Bihar,Urban,General,Yes,No,BPL,No,Self Employed,Self Employed,137565,No,0.8048256564921079
75186,Old Age Pension,Other,85,Married,Kerala,Urban,ST,Yes,Yes,BPL,No,Unemployed,None,124999,No,0.8924906581095225
36221,Sukanya Samriddhi Yojana,Female,2,Unmarried,Tamil Nadu,Urban,SC,No,Yes,APL,No,Government Employed,None,1402131,Yes,0.8924844049700743
63137,Old Age Pension,Other,74,Unmarried,Tamil Nadu,Rural,General,Yes,No,BPL,No,Unemployed,None,142008,No,0.7379431355586663
44531,Pradhan Mantri Mudra Yojana,Female,59,Unmarried,Delhi,Rural,OBC,Yes,No,APL,No,Self Employed,Shopkeeper,1982478,No,0.549155170046233
48955,PM-KISAN,Male,24,Married,Tamil Nadu,Rural,OBC,Yes,No,BPL,No,Self Employed,Farmer,40458,No,0.794710852642904
52490,Maternity Benefit,Female,19,Married,Bihar,Rural,ST,Yes,No,BPL,No,Government Employed,Private Sector Worker,21034,No,0.8283605263283731
64881,Pradhan Mantri Awas Yojana (Rural),Other,24,Unmarried,Delhi,Rural,General,No,Yes,BPL,No,Private Employed,Doctor,117706,No,0.9272985598814637
13785,Farmer Support,Female,31,Unmarried,Kerala,Rural,SC,Yes,Yes,APL,No,Self Employed,Farmer,1139057,Yes,0.9425667771261
26107,Ujjwala Yojana,Female,37,Divorced,Uttar Pradesh,Urban,SC,Yes,No,BPL,No,Employed,Doctor,17465,Yes,1.0
47882,Student Scholarship,Male,20,Widow,Uttar Pradesh,Rural,ST,No,Yes,BPL,Yes,Unemployed,Student,122576,No,0.964120798183583
28158,Janani Suraksha Yojana,Female,19,Married,Delhi,Urban,General,Yes,No,BPL,No,Employed,Farmer,73546,Yes,0.8247630724285764
89371,Start-up Village Entrepreneurship Programme,Male,28,Married,Maharashtra,Rural,SC,Yes,Yes,BPL,No,Self Employed,Unemployed,12740,No,1.0
32574,Van Dhan Yojana,Other,32,Married,Rajasthan,Rural,ST,No,Yes,BPL,No,Self Employed,Farmer,119043,Yes,1.0
25192,National Health Mission,Male,40,Divorced,Rajasthan,Urban,OBC,No,Yes,APL,No,Unemployed,Doctor,1147401,Yes,0.7331870887041565
44672,Farmer Support,Male,37,Divorced,Karnataka,Rural,ST,No,Yes,BPL,No,Self Employed,Farmer,127958,Yes,1.0
15929,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,25,Divorced,Maharashtra,Rural,General,No,Yes,APL,No,Employed,Shopkeeper,1922491,Yes,0.6317404573308185
58773,Start-up Village Entrepreneurship Programme,Male,33,Unmarried,Tamil Nadu,Rural,OBC,Yes,No,APL,No,Self Employed,Shopkeeper,413229,Yes,0.7064591510206537
86315,Pradhan Mantri Mudra Yojana,Female,23,Widow,Kerala,Rural,OBC,No,No,BPL,No,Self Employed,Self Employed,84236,No,0.9480489739049069
69103,Van Dhan Yojana,Female,30,Widow,Uttar Pradesh,Rural,ST,Yes,Yes,APL,Yes,Government Employed,Student,882941,No,0.7642702685596944
87845,Pradhan Mantri Mudra Yojana,Female,50,Widow,Delhi,Rural,General,No,Yes,APL,No,Self Employed,Shopkeeper,1847422,No,0.7026930846109101
49841,Ujjwala Yojana,Female,44,Unmarried,Telangana,Rural,ST,No,No,BPL,No,Private Employed,Software Engineer,73492,Yes,1.0
16475,Maternity Benefit,Female,33,Married,Delhi,Rural,General,No,Yes,BPL,No,Private Employed,Labourer,57708,Yes,0.9917144420319706
30930,Student Scholarship,Male,22,Widow,Karnataka,Rural,ST,Yes,Yes,APL,Yes,Unemployed,Student,338045,Yes,1.0
77359,Atal Pension Yojana,Male,24,Widow,Karnataka,Rural,OBC,No,No,BPL,No,Unemployed,Farmer,62627,Yes,0.9852602419537075
46902,Post Matric Scholarship for SC Students,Female,16,Unmarried,Bihar,Rural,SC,No,No,APL,Yes,Unemployed,Student,351078,No,0.5587329208798562
43105,Pradhan Mantri Mudra Yojana,Male,50,Unmarried,Andhra Pradesh,Rural,OBC,Yes,Yes,APL,No,Self Employed,Self Employed,355353,No,0.7846619817652637
50752,Farmer Support,Other,21,Unmarried,Bihar,Rural,General,Yes,Yes,APL,No,Self Employed,Farmer,1813453,No,0.7233299841117005
74889,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,28,Married,Tamil Nadu,Rural,ST,Yes,Yes,APL,No,Private Employed,Auto Driver,1589827,Yes,1.0
55029,PM-KISAN,Male,21,Widow,Andhra Pradesh,Rural,General,Yes,Yes,APL,No,Self Employed,Farmer,1584866,No,0.6762467606127329
85698,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,24,Widow,Karnataka,Rural,General,No,Yes,APL,No,Private Employed,Shopkeeper,926289,Yes,1.0
95407,Skill India Mission,Male,21,Widow,Uttar Pradesh,Rural,General,No,Yes,APL,No,Government Employed,Student,1690565,Yes,0.8730714058157799
23263,Pradhan Mantri Awas Yojana (Rural),Female,23,Married,Andhra Pradesh,Rural,SC,No,No,BPL,No,Private Employed,Software Engineer,57755,No,1.0
46417,Pradhan Mantri Mudra Yojana,Male,45,Unmarried,Uttar Pradesh,Urban,OBC,No,No,BPL,No,Self Employed,Shopkeeper,108243,Yes,0.8080111232626932
54009,National Fellowship for OBC Students,Other,29,Divorced,Delhi,Rural,OBC,No,No,BPL,Yes,Unemployed,Student,33687,No,1.0
91053,Janani Suraksha Yojana,Female,19,Married,Andhra Pradesh,Urban,OBC,Yes,No,BPL,No,Private Employed,Unemployed,108159,Yes,0.8370260802603895
40716,PM-KISAN,Other,43,Widow,Rajasthan,Rural,OBC,No,Yes,APL,No,Self Employed,Farmer,490269,Yes,0.7736318766934591
62252,Maternity Benefit,Female,24,Married,Tamil Nadu,Urban,SC,Yes,No,BPL,No,Employed,Private Sector Worker,58575,No,0.951960340367356
93415,Van Dhan Yojana,Other,40,Unmarried,Andhra Pradesh,Rural,ST,No,No,APL,No,Government Employed,Unemployed,1315520,Yes,0.7158407885939987
